qid,start,finish,runtime,status
26813,17288.4,17312.8,24.4,ok
25315,17308.1,17324.1,16.05,ok
10073,17312.8,17340.8,27.97,ok
4291,17340.8,17349.1,8.33,ok
26517,17349.1,17351.2,2.06,ok
12518,17219.8,17352.4,132.6,ok
26810,17352.4,17361.6,9.21,ok
26718,17361.6,17374.6,12.95,ok
15243,17351.2,17379.3,28.09,ok
7587,17379.3,17394.1,14.82,ok
23470,17307.3,17396.5,89.21,ok
26426,17394.1,17432.0,37.87,ok
15697,17374.6,17459.7,85.08,ok
9421,17396.5,17481.0,84.53,ok
26283,17481.0,17507.1,26.03,ok
14018,17507.1,17512.8,5.7,ok
8812,17512.8,17541.7,28.94,ok
12849,17324.2,17566.3,242.09,ok
26741,17541.7,17568.1,26.4,ok
26324,17566.3,17576.4,10.19,ok
14451,17432.0,17579.8,147.85,ok
15832,17576.4,17602.7,26.28,ok
4741,17602.7,17635.6,32.89,ok
18656,17568.1,17651.9,83.72,ok
5114,17635.6,17667.5,31.79,ok
26710,17579.8,17682.6,102.81,ok
26201,17651.9,17707.7,55.83,ok
25397,17459.7,17715.5,255.79,ok
14319,17682.6,17716.1,33.45,ok
25629,17667.5,17722.4,54.94,ok
11810,17707.7,17728.1,20.38,ok
6373,17716.1,17732.8,16.72,ok
26783,17722.4,17736.4,13.98,ok
15092,17715.5,17742.2,26.71,ok
25885,17728.1,17750.3,22.23,ok
18457,17732.8,17763.2,30.41,ok
4399,17736.4,17781.2,44.82,ok
13237,17781.2,17814.8,33.57,ok
10653,17750.3,17825.2,74.88,ok
26720,17814.8,17829.7,14.9,ok
15150,17742.2,17847.0,104.85,ok
26112,17829.7,17852.2,22.47,ok
22624,17825.2,17855.0,29.8,ok
8309,17855.0,17877.1,22.12,ok
15077,17852.2,17877.9,25.74,ok
17856,17877.1,17890.2,13.02,ok
26749,17763.2,17906.4,143.15,ok
11439,17877.9,17942.2,64.24,ok
25498,17906.4,17945.2,38.8,ok
25788,17945.2,17951.2,6.05,ok
25937,17942.2,17972.7,30.56,ok
26608,17972.7,17985.9,13.16,ok
3955,17890.2,18002.1,111.92,ok
13216,17847.0,18011.1,164.04,ok
9000,18002.1,18015.8,13.69,ok
6836,18011.1,18027.4,16.29,ok
18038,17951.2,18031.2,79.96,ok
7857,18027.4,18047.3,19.92,ok
26637,18047.3,18059.3,11.97,ok
26752,18059.3,18073.2,13.91,ok
12381,18031.2,18089.2,58.02,ok
11334,18073.2,18090.9,17.7,ok
15149,18015.8,18098.8,83.02,ok
26818,18098.8,18101.7,2.88,ok
9618,18089.2,18106.5,17.34,ok
11512,18090.9,18109.3,18.39,ok
10543,17985.9,18120.4,134.51,ok
25968,18120.4,18130.9,10.45,ok
10229,18130.9,18148.9,18.05,ok
9953,18148.9,18159.7,10.75,ok
26005,18106.5,18159.8,53.2,ok
17471,18101.7,18174.6,72.91,ok
14438,18159.7,18176.3,16.64,ok
25882,18159.8,18180.7,20.93,ok
17875,18109.3,18192.4,83.1,ok
12102,18174.6,18199.8,25.15,ok
7559,18180.7,18201.2,20.52,ok
25824,18199.8,18217.8,18.05,ok
8793,18192.4,18230.3,37.95,ok
26660,18176.3,18233.1,56.73,ok
22566,18217.8,18242.3,24.48,ok
4693,18230.3,18259.4,29.08,ok
5069,18259.4,18274.1,14.64,ok
15010,18233.1,18298.8,65.72,ok
26165,18298.8,18314.8,16.04,ok
13132,18201.2,18330.0,128.75,ok
11844,18242.3,18350.4,108.11,ok
8925,18350.4,18364.7,14.26,ok
25577,18364.7,18377.1,12.36,ok
7565,18314.8,18384.5,69.71,ok
26614,18377.1,18391.0,13.9,ok
25384,18330.0,18419.6,89.57,ok
25783,18391.0,18428.3,37.31,ok
25445,18274.1,18428.5,154.4,ok
25545,18428.3,18453.1,24.8,ok
25934,18419.6,18457.0,37.43,ok
25324,18453.1,18458.4,5.33,ok
25409,18458.4,18482.1,23.7,ok
11082,18428.5,18494.8,66.31,ok
10075,18457.0,18498.8,41.81,ok
10538,18482.1,18501.1,18.98,ok
26144,18498.8,18509.2,10.35,ok
12950,18494.8,18513.8,19.02,ok
10601,18509.2,18521.7,12.49,ok
26439,18501.1,18539.4,38.31,ok
26022,18521.7,18550.7,28.97,ok
25977,18384.5,18557.9,173.36,ok
26256,18550.7,18576.0,25.3,ok
15906,18557.9,18586.2,28.33,ok
26479,18576.0,18593.9,17.9,ok
25305,18586.2,18594.3,8.1,ok
25871,18594.3,18617.4,23.07,ok
11729,18539.4,18650.1,110.64,ok
26025,18617.4,18664.2,46.83,ok
25585,18650.1,18670.9,20.84,ok
26327,18664.2,18685.8,21.59,ok
5216,18593.9,18701.8,107.91,ok
3924,18685.8,18706.8,20.93,ok
14075,18706.8,18709.2,2.4,ok
25469,18709.2,18727.6,18.46,ok
18604,18670.9,18733.1,62.2,ok
4383,18733.1,18746.1,12.99,ok
26115,18513.8,18758.0,244.18,ok
25712,18758.0,18761.3,3.28,ok
11778,18761.3,18762.7,1.4,ok
20054,18762.7,18772.7,9.99,ok
12982,18772.7,18774.5,1.83,ok
26245,18727.6,18787.5,59.9,ok
19186,18774.5,18807.4,32.88,ok
13640,18787.5,18820.2,32.64,ok
26673,18746.1,18832.5,86.38,ok
7660,18820.2,18840.4,20.17,ok
11555,18701.8,18845.9,144.03,ok
13805,18845.9,18866.6,20.77,ok
10795,18807.4,18875.4,68.0,ok
26294,18840.4,18887.5,47.12,ok
26496,18887.5,18904.6,17.09,ok
15348,18832.5,18918.9,86.44,ok
6836,18918.9,18929.3,10.34,ok
25279,18875.4,18953.7,78.26,ok
16115,18904.6,18971.2,66.62,ok
10795,18929.3,18975.5,46.24,ok
10109,18866.6,18979.5,112.83,ok
26382,18979.5,18982.5,3.0,ok
11778,18975.5,18995.8,20.28,ok
26165,18971.2,18999.5,28.32,ok
25464,18953.7,19034.4,80.75,ok
26368,19034.4,19051.1,16.66,ok
3955,18982.5,19081.4,98.92,ok
26025,18995.8,19084.4,88.63,ok
25648,19081.4,19098.2,16.86,ok
11555,19051.1,19105.1,53.91,ok
10948,19084.4,19114.1,29.68,ok
15326,19098.2,19126.1,27.82,ok
12982,19114.1,19129.7,15.59,ok
26522,18999.5,19163.8,164.33,ok
14319,19129.7,19170.2,40.46,ok
15049,19105.1,19181.7,76.59,ok
15832,19163.8,19186.6,22.73,ok
8198,19170.2,19194.0,23.75,ok
17182,19126.1,19204.9,78.85,ok
25824,19186.6,19211.2,24.66,ok
15906,19194.0,19223.1,29.11,ok
6531,19204.9,19224.1,19.19,ok
26783,19224.1,19242.2,18.07,ok
7587,19223.1,19248.8,25.78,ok
25384,19181.7,19267.1,85.47,ok
4693,19211.2,19276.5,65.21,ok
25315,19276.5,19286.6,10.12,ok
14308,19248.8,19297.6,48.73,ok
8925,19286.6,19302.5,15.91,ok
10653,19242.2,19336.1,93.93,ok
8812,19302.5,19350.7,48.2,ok
22566,19336.1,19359.0,22.88,ok
25470,19359.0,19373.7,14.66,ok
26517,19373.7,19375.8,2.16,ok
11769,19375.8,19386.9,11.05,ok
9953,19386.9,19397.3,10.35,ok
4291,19397.3,19406.4,9.15,ok
16495,19267.1,19436.7,169.56,ok
11399,19350.7,19447.9,97.24,ok
26749,19297.6,19455.0,157.37,ok
10073,19436.7,19458.9,22.2,ok
17332,19406.4,19468.4,61.95,ok
11810,19455.0,19476.7,21.77,ok
18011,19476.7,19483.4,6.68,ok
17817,19468.4,19486.0,17.64,ok
25831,19483.4,19494.5,11.09,ok
15015,19494.5,19528.1,33.57,ok
12050,19528.1,19531.6,3.53,ok
15697,19447.9,19536.1,88.13,ok
25977,19458.9,19591.7,132.83,ok
17168,19536.1,19596.3,60.19,ok
25882,19591.7,19613.8,22.02,ok
14904,19596.3,19617.5,21.28,ok
10260,19531.6,19630.2,98.54,ok
22624,19617.5,19640.2,22.62,ok
26486,19640.2,19652.8,12.62,ok
10087,19613.8,19673.5,59.72,ok
11028,19630.2,19688.2,58.08,ok
25467,19652.8,19711.0,58.25,ok
14018,19711.0,19716.6,5.51,ok
25397,19486.0,19726.4,240.35,ok
17856,19716.6,19730.1,13.58,ok
9618,19726.4,19745.5,19.12,ok
15149,19688.2,19746.7,58.41,ok
9876,19745.5,19762.4,16.85,ok
13132,19673.5,19771.3,97.8,ok
5069,19771.3,19785.6,14.25,ok
14051,19762.4,19786.7,24.32,ok
11439,19785.6,19802.2,16.59,ok
25445,19730.1,19837.6,107.47,ok
11800,19802.2,19837.9,35.7,ok
26373,19837.6,19854.1,16.54,ok
23711,19746.7,19875.5,128.84,ok
26414,19786.7,19894.2,107.48,ok
26712,19894.2,19898.6,4.4,ok
15150,19854.2,19905.2,51.09,ok
26324,19905.2,19920.3,15.06,ok
25279,19837.9,19921.6,83.72,ok
25937,19898.6,19924.9,26.31,ok
26276,19920.3,19928.8,8.49,ok
25788,19928.8,19941.2,12.44,ok
15078,19921.6,19943.4,21.85,ok
25425,19924.9,19949.5,24.65,ok
17922,19875.5,19959.8,84.26,ok
15092,19943.4,19966.6,23.12,ok
10229,19966.6,19986.3,19.69,ok
16115,19941.2,19999.9,58.65,ok
26214,19999.9,20008.2,8.31,ok
26281,20008.2,20031.4,23.16,ok
26439,20031.4,20046.1,14.77,ok
26240,20046.1,20058.5,12.34,ok
10601,20058.5,20068.5,10.02,ok
11968,19959.8,20077.6,117.81,ok
10319,19949.5,20082.0,132.43,ok
4383,20082.0,20091.9,9.93,ok
25324,20091.9,20096.2,4.34,ok
13012,19986.3,20112.2,125.96,ok
3924,20068.5,20115.7,47.22,ok
9990,20115.7,20140.1,24.38,ok
4741,20112.2,20140.7,28.5,ok
15010,20077.6,20157.7,80.09,ok
12343,20140.1,20165.8,25.67,ok
26022,20140.7,20168.4,27.67,ok
26256,20168.4,20193.2,24.76,ok
10109,20096.2,20215.8,119.54,ok
11082,20157.7,20224.3,66.62,ok
26810,20215.8,20224.9,9.08,ok
6373,20224.3,20243.5,19.23,ok
17970,20243.5,20248.5,4.9,ok
26294,20193.2,20249.4,56.21,ok
17875,20165.8,20267.9,102.13,ok
11063,20249.4,20271.3,21.93,ok
7488,20224.9,20280.6,55.75,ok
26456,20271.3,20288.9,17.6,ok
2895,20267.9,20291.5,23.59,ok
8569,20291.5,20312.7,21.15,ok
9614,20280.6,20322.3,41.68,ok
26327,20322.3,20337.5,15.17,ok
13805,20337.5,20355.8,18.37,ok
26818,20355.8,20359.2,3.4,ok
26720,20359.2,20372.8,13.53,ok
13640,20312.7,20381.0,68.28,ok
26508,20248.5,20412.8,164.35,ok
25629,20412.8,20458.5,45.64,ok
26658,20381.0,20481.1,100.15,ok
14075,20481.1,20483.0,1.86,ok
9057,20288.9,20484.3,195.34,ok
9173,20372.8,20502.1,129.34,ok
10538,20483.0,20504.7,21.65,ok
5114,20484.3,20516.4,32.13,ok
25545,20504.7,20532.8,28.17,ok
5794,20458.5,20545.6,87.16,ok
7787,20532.8,20550.3,17.48,ok
11822,20502.1,20565.4,63.31,ok
26608,20545.6,20570.3,24.68,ok
26027,20565.4,20596.4,30.92,ok
17034,20570.3,20612.2,41.93,ok
26243,20612.2,20623.1,10.82,ok
14438,20623.1,20641.7,18.58,ok
11614,20516.4,20648.8,132.39,ok
26710,20596.4,20657.8,61.45,ok
26321,20657.8,20673.5,15.67,ok
26005,20641.7,20677.2,35.51,ok
15474,20648.8,20687.6,38.72,ok
25715,20677.2,20699.1,21.9,ok
12849,20550.3,20733.6,183.33,ok
7073,20687.6,20750.6,63.01,ok
25934,20733.6,20757.3,23.67,ok
15014,20673.5,20773.6,100.14,ok
26637,20773.6,20785.3,11.65,ok
24675,20785.3,20796.9,11.6,ok
26283,20757.3,20797.6,40.26,ok
26210,20750.6,20818.8,68.19,ok
5216,20699.1,20819.3,120.21,ok
12102,20797.6,20819.7,22.14,ok
25714,20818.8,20835.6,16.74,ok
18656,20796.9,20861.1,64.16,ok
15077,20861.1,20875.1,14.0,ok
9547,20819.7,20898.5,78.73,ok
26040,20819.3,20906.0,86.74,ok
13458,20898.5,20919.1,20.68,ok
10506,20906.0,20945.1,39.02,ok
12518,20835.6,20956.5,120.94,ok
26614,20945.1,20959.7,14.66,ok
25409,20959.7,20981.2,21.51,ok
17471,20919.1,20994.1,74.98,ok
25577,20981.2,20994.5,13.26,ok
14451,20875.1,21012.1,137.01,ok
14203,20994.5,21019.8,25.25,ok
25804,21012.1,21032.8,20.74,ok
26668,20994.1,21037.8,43.73,ok
9000,21032.8,21046.3,13.45,ok
25746,21037.8,21056.7,18.83,ok
25752,20956.5,21075.6,119.05,ok
18604,21019.8,21079.8,59.99,ok
26112,21056.7,21080.7,23.99,ok
25712,21080.7,21094.1,13.43,ok
26263,21079.8,21100.9,21.12,ok
12381,21075.6,21116.5,40.93,ok
11512,21094.1,21117.5,23.34,ok
10001,21100.9,21120.6,19.74,ok
11482,21117.5,21140.2,22.72,ok
4601,21116.5,21149.1,32.62,ok
25305,21149.1,21154.7,5.59,ok
26496,21140.2,21157.1,16.87,ok
4399,21154.7,21182.9,28.15,ok
26067,21157.1,21185.0,27.96,ok
25527,21185.0,21200.3,15.3,ok
25320,21200.3,21223.9,23.59,ok
25631,21120.6,21224.2,103.56,ok
25435,21182.9,21227.4,44.5,ok
26425,21224.2,21248.3,24.13,ok
26144,21248.3,21255.6,7.24,ok
25344,21224.0,21259.4,35.4,ok
19186,21255.6,21314.2,58.61,ok
25968,21314.2,21324.9,10.71,ok
7857,21324.9,21341.3,16.42,ok
26787,21227.4,21353.8,126.39,ok
26479,21353.8,21367.1,13.28,ok
11598,21259.4,21376.9,117.55,ok
7660,21376.9,21390.3,13.4,ok
12889,21367.1,21415.1,47.98,ok
15348,21415.1,21456.0,40.94,ok
10543,21390.3,21461.5,71.16,ok
25469,21456.0,21475.1,19.08,ok
13216,21341.3,21482.9,141.57,ok
3609,21046.3,21492.9,446.64,ok
26718,21461.5,21494.1,32.59,ok
20054,21492.9,21514.6,21.7,ok
10322,21475.1,21538.3,63.19,ok
16494,21482.9,21562.5,79.63,ok
7609,21494.1,21583.9,89.79,ok
11844,21538.3,21587.9,49.66,ok
26353,21514.6,21596.3,81.67,ok
5765,21587.9,21600.2,12.27,ok
25783,21596.3,21633.8,37.5,ok
25259,21562.5,21642.6,80.06,ok
26752,21642.6,21656.3,13.73,ok
25885,21633.8,21658.6,24.82,ok
14569,21600.2,21663.8,63.57,ok
8309,21663.8,21676.3,12.54,ok
12950,21656.3,21683.0,26.7,ok
14342,21658.6,21686.2,27.6,ok
12305,21683.0,21699.3,16.31,ok
26426,21686.2,21715.6,29.44,ok
18457,21699.3,21718.3,18.97,ok
11729,21583.9,21721.9,138.02,ok
25498,21676.3,21742.5,66.2,ok
8793,21742.5,21754.2,11.63,ok
23470,21715.6,21787.1,71.45,ok
18038,21721.9,21796.7,74.78,ok
25834,21796.7,21802.0,5.32,ok
26741,21787.1,21812.5,25.39,ok
26201,21754.2,21821.3,67.09,ok
25871,21802.0,21831.7,29.65,ok
14738,21821.3,21847.1,25.83,ok
26660,21831.7,21858.8,27.12,ok
7436,21847.1,21860.1,13.0,ok
6107,21718.3,21875.3,156.94,ok
7559,21860.1,21875.6,15.48,ok
26813,21858.8,21885.6,26.8,ok
6388,21875.3,21895.2,19.91,ok
7565,21812.5,21895.2,82.7,ok
15243,21875.6,21907.8,32.24,ok
25585,21895.2,21926.5,31.29,ok
26673,21907.8,21935.5,27.64,ok
26520,21885.6,21941.6,55.98,ok
11334,21935.5,21956.8,21.3,ok
25478,21941.6,21959.4,17.83,ok
26805,21956.8,21966.3,9.47,ok
14674,21959.4,21970.9,11.43,ok
11964,21966.3,21981.8,15.59,ok
13237,21926.5,21981.9,55.44,ok
9421,21895.2,21986.6,91.42,ok
10075,21970.9,22005.3,34.45,ok
9876,21986.6,22014.2,27.56,ok
25885,22014.2,22034.1,19.93,ok
26245,21981.8,22048.5,66.62,ok
26281,22034.1,22058.9,24.77,ok
17471,22005.3,22076.4,71.09,ok
15906,22048.5,22082.4,33.91,ok
25464,22076.4,22133.1,56.65,ok
14308,22133.1,22151.4,18.33,ok
26783,22151.4,22159.6,8.16,ok
10260,22058.9,22181.8,122.91,ok
11598,22082.4,22195.7,113.29,ok
25425,22181.8,22203.6,21.81,ok
17168,22159.6,22223.1,63.48,ok
14438,22203.6,22227.6,24.01,ok
17856,22227.6,22239.5,11.91,ok
26115,21981.9,22263.4,281.48,ok
11028,22223.1,22279.1,56.06,ok
4693,22263.4,22284.8,21.36,ok
26508,22195.7,22298.5,102.79,ok
10538,22284.8,22304.4,19.58,ok
10075,22298.5,22347.9,49.42,ok
26040,22279.1,22352.5,73.33,ok
25478,22352.5,22366.9,14.42,ok
23711,22239.5,22368.1,128.52,ok
12102,22347.9,22370.2,22.27,ok
25409,22370.2,22400.9,30.75,ok
25320,22366.9,22404.6,37.73,ok
25344,22400.9,22425.9,24.94,ok
26294,22425.9,22453.2,27.38,ok
11800,22404.6,22463.9,59.23,ok
26637,22453.2,22473.5,20.29,ok
26479,22463.9,22483.5,19.6,ok
4383,22483.5,22493.1,9.6,ok
25934,22473.5,22502.7,29.13,ok
10601,22502.7,22513.3,10.6,ok
9057,22304.4,22517.2,212.81,ok
26327,22517.2,22532.1,14.91,ok
9990,22513.3,22540.5,27.19,ok
14075,22540.5,22543.9,3.41,ok
25631,22368.1,22556.5,188.43,ok
7488,22532.1,22577.4,45.28,ok
11512,22556.5,22588.6,32.12,ok
25324,22588.6,22593.1,4.52,ok
18011,22593.1,22599.5,6.32,ok
25577,22599.5,22611.8,12.37,ok
15077,22611.8,22627.1,15.25,ok
11769,22627.1,22641.4,14.31,ok
25977,22493.1,22641.5,148.38,ok
20054,22641.5,22657.6,16.12,ok
11729,22543.9,22669.5,125.6,ok
8309,22669.5,22683.7,14.23,ok
11968,22577.4,22704.7,127.37,ok
15149,22683.7,22738.5,54.8,ok
7857,22738.5,22752.6,14.11,ok
26373,22752.6,22765.6,12.97,ok
25384,22704.7,22774.5,69.8,ok
26749,22657.6,22791.1,133.48,ok
25824,22774.5,22792.9,18.37,ok
26752,22791.1,22814.0,22.97,ok
14738,22792.9,22821.1,28.15,ok
26165,22814.0,22830.0,15.95,ok
3609,22641.4,22834.4,192.96,ok
19186,22765.6,22843.9,78.35,ok
11482,22830.0,22847.5,17.53,ok
12950,22834.4,22849.7,15.31,ok
4601,22821.1,22878.5,57.42,ok
11439,22878.5,22890.3,11.81,ok
25831,22890.3,22899.0,8.65,ok
25783,22849.7,22910.3,60.59,ok
11822,22843.9,22912.2,68.24,ok
7660,22899.0,22921.1,22.16,ok
3924,22912.2,22946.0,33.82,ok
15326,22910.3,22949.0,38.72,ok
5794,22847.5,22959.4,111.89,ok
2895,22946.0,22967.7,21.67,ok
26256,22949.0,22977.5,28.53,ok
11964,22967.7,22988.9,21.16,ok
14674,22988.9,22999.0,10.15,ok
15697,22959.4,23030.7,71.23,ok
18656,22977.5,23041.5,63.97,ok
26005,23030.7,23055.4,24.79,ok
15832,23041.5,23066.5,25.01,ok
25752,22999.0,23072.5,73.44,ok
26496,23072.5,23090.7,18.26,ok
12849,22921.1,23099.9,178.76,ok
26439,23099.9,23113.5,13.62,ok
23470,23055.4,23117.6,62.19,ok
26276,23113.5,23119.1,5.59,ok
26517,23117.6,23120.9,3.24,ok
17970,23119.1,23124.0,4.94,ok
26210,23090.7,23134.7,43.92,ok
15078,23124.0,23140.3,16.26,ok
26243,23134.7,23141.3,6.63,ok
8198,23120.9,23144.3,23.43,ok
5216,23066.5,23145.9,79.36,ok
15243,23141.3,23168.9,27.63,ok
26660,23168.9,23185.6,16.64,ok
26426,23185.6,23215.5,29.9,ok
10109,23140.3,23233.6,93.32,ok
7787,23215.5,23235.9,20.44,ok
10319,23144.3,23239.6,95.27,ok
6531,23239.6,23257.1,17.5,ok
22566,23233.6,23257.3,23.68,ok
3955,23145.9,23261.2,115.27,ok
11334,23257.1,23278.7,21.62,ok
26144,23278.7,23283.7,4.98,ok
8812,23261.2,23299.4,38.18,ok
10506,23235.9,23309.0,73.07,ok
17034,23283.7,23343.3,59.57,ok
26025,23257.3,23363.0,105.67,ok
26658,23299.4,23398.6,99.22,ok
26353,23309.0,23407.3,98.35,ok
26425,23407.3,23422.5,15.15,ok
18604,23363.0,23428.4,65.45,ok
12982,23422.5,23439.3,16.81,ok
26368,23428.4,23444.0,15.6,ok
26787,23343.3,23455.2,111.88,ok
10073,23444.0,23468.4,24.33,ok
11555,23439.3,23483.2,43.85,ok
12050,23483.2,23486.4,3.2,ok
11399,23398.6,23496.6,98.01,ok
25804,23496.6,23509.4,12.84,ok
4399,23486.4,23512.6,26.19,ok
6388,23512.6,23525.0,12.36,ok
14904,23509.5,23534.2,24.75,ok
26810,23525.0,23536.0,11.03,ok
15348,23455.2,23547.2,92.03,ok
25305,23547.2,23553.3,6.13,ok
14203,23534.2,23557.9,23.72,ok
10229,23536.0,23574.2,38.23,ok
13640,23574.2,23611.2,36.97,ok
17922,23468.4,23621.2,152.87,ok
25871,23611.2,23625.5,14.32,ok
16115,23557.9,23627.5,69.53,ok
15092,23621.2,23643.4,22.18,ok
26214,23643.4,23651.7,8.29,ok
14451,23553.3,23685.6,132.29,ok
26720,23685.6,23700.2,14.54,ok
15150,23651.7,23711.5,59.78,ok
10948,23700.2,23725.8,25.66,ok
17817,23711.5,23733.8,22.32,ok
15015,23733.8,23758.2,24.36,ok
10653,23725.8,23773.5,47.63,ok
13216,23627.5,23796.2,168.71,ok
26245,23758.2,23809.0,50.84,ok
26486,23809.0,23821.9,12.88,ok
15014,23773.5,23837.2,63.7,ok
14342,23821.9,23842.3,20.4,ok
10795,23796.2,23860.9,64.7,ok
5114,23837.2,23880.2,42.97,ok
9618,23860.9,23884.0,23.1,ok
9614,23884.0,23902.8,18.85,ok
25527,23880.2,23905.5,25.34,ok
25834,23905.5,23910.8,5.28,ok
25714,23902.8,23918.6,15.74,ok
25968,23918.6,23930.8,12.18,ok
26115,23625.5,23933.5,307.94,ok
25937,23910.8,23946.9,36.08,ok
26712,23946.9,23949.7,2.79,ok
4741,23933.5,23982.7,49.21,ok
17875,23949.7,24007.4,57.71,ok
26673,23982.7,24009.0,26.36,ok
11778,24009.0,24020.2,11.14,ok
7587,24007.4,24025.3,17.86,ok
6836,24020.2,,13.32,oom
26414,23930.8,24051.5,120.7,ok
8925,24051.5,24065.4,13.97,ok
9421,24025.3,24100.4,75.08,ok
26522,23842.3,24109.5,267.14,ok
10087,24065.4,24112.2,46.71,ok
26718,24109.5,24133.1,23.61,ok
15474,24100.4,24142.7,42.23,ok
10322,24112.2,24153.7,41.51,ok
10001,24133.1,24158.0,24.9,ok
25882,24142.7,24164.9,22.16,ok
4291,24158.0,24175.1,17.13,ok
10543,24063.5,24188.0,124.5,ok
14569,24188.0,24224.6,36.6,ok
25629,24153.7,24226.7,72.99,ok
26324,24226.7,24240.4,13.77,ok
26240,24224.6,24241.3,16.65,ok
7559,24240.4,24260.7,20.24,ok
13012,24164.9,24279.0,114.15,ok
25585,24260.7,24280.2,19.56,ok
25712,24279.0,24283.0,3.94,ok
8569,24283.0,24302.6,19.59,ok
16495,24175.1,24320.7,145.56,ok
26818,24320.7,24324.0,3.33,ok
26283,24302.6,24327.4,24.83,ok
26520,24241.3,24330.3,89.0,ok
13458,24324.0,24339.5,15.5,ok
18457,24327.4,24342.2,14.79,ok
25498,24280.2,24352.0,71.74,ok
26805,24339.5,24354.1,14.6,ok
26614,24342.2,24359.2,16.99,ok
24675,24352.0,24373.3,21.28,ok
14051,24359.2,24384.3,25.07,ok
8793,24354.1,24384.4,30.29,ok
26027,24330.3,24401.1,70.77,ok
25648,24384.3,24402.8,18.52,ok
26112,24373.3,24413.4,40.07,ok
12889,24402.8,24421.2,18.43,ok
25470,24421.2,24433.0,11.81,ok
22624,24433.0,24444.6,11.52,ok
9000,24413.4,24445.1,31.71,ok
25467,24384.4,24465.5,81.12,ok
26321,24445.1,24474.1,29.0,ok
7073,24444.6,24493.3,48.71,ok
25469,24493.3,24510.8,17.49,ok
25788,24510.8,24518.0,7.19,ok
9173,24465.5,24539.6,74.02,ok
11082,24518.0,24552.4,34.4,ok
25279,24474.1,24559.6,85.52,ok
26382,24559.6,24563.7,4.07,ok
26741,24539.6,24565.3,25.77,ok
11844,24401.1,24572.3,171.19,ok
13805,24552.4,24582.2,29.86,ok
6373,24582.2,24592.4,9.99,ok
12305,24572.3,24595.6,23.37,ok
12343,24592.4,24616.7,24.21,ok
26813,24595.6,24617.9,22.24,ok
18038,24563.7,24640.1,76.42,ok
7565,24565.3,24642.8,77.46,ok
26067,24617.9,24649.8,31.92,ok
5765,24640.1,24653.6,13.49,ok
25545,24649.8,24678.4,28.55,ok
12381,24653.6,24700.7,46.88,ok
14319,24700.7,24730.0,29.32,ok
25259,24642.8,24730.5,87.65,ok
14018,24730.0,24736.5,6.52,ok
26022,24678.4,24741.0,62.64,ok
13237,24736.5,24774.6,38.12,ok
9547,24774.6,24817.3,42.64,ok
25315,24817.3,24828.2,10.88,ok
13132,24741.0,24840.9,99.87,ok
25397,24616.7,24848.4,231.77,ok
11614,24730.5,24857.5,127.07,ok
26608,24848.4,24868.3,19.86,ok
25715,24868.3,24890.1,21.77,ok
17182,24828.2,24899.8,71.64,ok
11063,24890.1,24901.2,11.13,ok
9953,24901.2,24916.2,14.99,ok
17332,24840.9,24928.0,87.13,ok
5069,24899.8,24928.7,28.92,ok
15010,24857.5,24947.6,90.07,ok
7436,24928.7,24958.7,30.0,ok
25746,24947.6,24970.8,23.23,ok
26263,24970.8,24981.8,10.97,ok
26456,24981.8,24998.2,16.41,ok
16494,24928.0,25032.2,104.18,ok
26201,24998.2,25042.8,44.55,ok
12518,24958.7,25069.7,110.91,ok
25445,24916.2,25081.1,164.85,ok
15049,25042.8,25112.4,69.61,ok
11810,25112.4,25134.0,21.61,ok
7609,25032.2,25150.5,118.32,ok
26710,25081.1,25153.2,72.17,ok
26668,25134.0,25168.7,34.69,ok
6107,25069.7,25181.2,111.54,ok
25783,25181.2,25207.4,26.19,ok
25435,25150.5,25212.5,61.96,ok
13640,25168.7,25225.1,56.36,ok
17332,25153.2,25236.7,83.42,ok
5765,25236.7,25241.7,5.0,ok
26005,25207.4,25252.4,45.05,ok
10506,25212.5,25259.5,46.99,ok
17817,25252.4,25270.6,18.19,ok
11769,25259.5,25273.1,13.66,ok
7565,25225.1,25283.7,58.63,ok
25715,25270.6,25287.9,17.3,ok
20054,25283.7,25303.1,19.36,ok
13458,25273.1,25305.3,32.16,ok
7559,25305.3,25320.0,14.67,ok
17856,25303.1,25326.8,23.7,ok
26787,25241.7,25340.6,98.97,ok
15697,25287.9,25344.7,56.75,ok
3924,25320.0,25348.9,28.88,ok
2895,25326.8,25350.2,23.37,ok
9614,25350.2,25366.9,16.77,ok
25882,25344.7,25369.2,24.45,ok
26214,25348.9,25373.8,24.9,ok
26660,25366.9,25388.2,21.24,ok
4291,25388.2,25398.2,10.06,ok
26818,25398.2,25401.9,3.66,ok
26040,25369.2,25426.2,57.06,ok
25824,25401.9,25435.9,34.02,ok
26283,25426.2,25449.2,22.95,ok
26439,25449.2,25461.6,12.38,ok
14051,25461.6,25463.9,2.29,ok
9876,25435.9,25466.7,30.82,ok
25259,25373.8,25484.1,110.36,ok
25315,25466.7,25486.5,19.72,ok
26321,25463.9,25487.0,23.18,ok
10601,25486.5,25503.5,17.06,ok
26668,25503.5,25522.1,18.55,ok
4383,25522.1,25531.1,9.07,ok
26353,25487.0,25543.9,56.82,ok
26425,25543.9,25554.5,10.59,ok
22566,25554.5,25570.0,15.57,ok
6531,25531.1,25578.1,46.99,ok
25478,25570.0,25589.0,18.94,ok
15474,25484.1,25592.4,108.17,ok
