qid,start,finish,runtime,status
26813,17051.5,17115.3,63.81,ok
25315,17080.8,17124.6,43.75,ok
25752,16993.7,17140.2,146.45,ok
10073,17089.6,17149.7,60.07,ok
26517,17115.3,17158.0,42.72,ok
4291,17105.8,17159.5,53.69,ok
12518,16998.4,17159.8,161.4,ok
23470,17071.5,17164.7,93.12,ok
26810,17140.2,17173.2,32.98,ok
26718,17149.7,17180.6,30.9,ok
15243,17124.6,17184.5,59.91,ok
7587,17159.5,17200.6,41.15,ok
26426,17159.8,17227.3,67.52,ok
15697,17158.0,17264.1,106.14,ok
9421,17164.7,17269.7,105.0,ok
26283,17184.5,17302.0,117.45,ok
14018,17200.6,17308.3,107.63,ok
8812,17227.3,17336.2,108.87,ok
26741,17264.1,17358.9,94.79,ok
26324,17269.7,17368.2,98.5,ok
14451,17173.2,17374.8,201.58,ok
15832,17308.3,17400.2,91.91,ok
12849,17092.1,17405.6,313.45,ok
18656,17302.0,17425.4,123.44,ok
4741,17358.9,17460.4,101.45,ok
5114,17368.2,17465.1,96.95,ok
26201,17374.8,17479.7,104.9,ok
26710,17336.2,17509.7,173.44,ok
25629,17400.2,17517.5,117.28,ok
14319,17405.6,17518.1,112.45,ok
25397,17180.6,17524.8,344.18,ok
11810,17425.4,17528.3,102.9,ok
15092,17460.4,17538.6,78.18,ok
6373,17465.1,17539.3,74.16,ok
26783,17479.7,17541.6,61.96,ok
25885,17509.7,17550.9,41.25,ok
4399,17518.1,17570.6,52.52,ok
18457,17517.5,17571.7,54.22,ok
13237,17539.3,17616.1,76.79,ok
10653,17528.3,17625.6,97.29,ok
26720,17541.6,17637.7,96.03,ok
26112,17570.6,17656.0,85.4,ok
15150,17524.8,17657.8,133.03,ok
22624,17550.9,17670.9,119.98,ok
8309,17625.6,17682.6,57.03,ok
15077,17616.1,17684.9,68.81,ok
17856,17637.7,17692.5,54.82,ok
11439,17656.0,17698.3,42.33,ok
26749,17538.6,17731.1,192.57,ok
25498,17670.9,17749.4,78.49,ok
25937,17682.6,17754.5,71.8,ok
25788,17684.9,17758.2,73.25,ok
26608,17698.3,17774.9,76.52,ok
3955,17657.8,17813.7,155.89,ok
6836,17754.5,17825.9,71.44,ok
18038,17692.5,17827.5,135.04,ok
9000,17749.4,17827.6,78.22,ok
13216,17571.7,17836.8,265.06,ok
7857,17774.9,17849.0,74.11,ok
26637,17825.9,17869.1,43.24,ok
26752,17827.5,17883.0,55.43,ok
11334,17827.6,17898.3,70.68,ok
10543,17731.1,17899.7,168.6,ok
12381,17813.7,17900.7,87.01,ok
26818,17869.1,17905.2,36.02,ok
15149,17758.2,17912.5,154.36,ok
11512,17849.0,17917.9,68.89,ok
9618,17836.8,17920.8,84.04,ok
25968,17900.7,17935.7,35.0,ok
10229,17905.2,17952.9,47.7,ok
9953,17912.5,17963.0,50.5,ok
26005,17898.3,17963.6,65.3,ok
17471,17883.0,17977.7,94.72,ok
14438,17917.9,17984.0,66.1,ok
25882,17920.8,17984.2,63.32,ok
12102,17935.7,17996.9,61.19,ok
7559,17963.0,18004.1,41.05,ok
17875,17899.7,18010.4,110.66,ok
25824,17977.7,18016.4,38.68,ok
8793,17963.6,18033.4,69.81,ok
22566,17984.2,18040.8,56.6,ok
26660,17952.9,18053.6,100.71,ok
4693,17996.9,18058.7,61.76,ok
5069,18016.4,18081.1,64.75,ok
26165,18040.8,18091.0,50.16,ok
15010,18004.1,18124.3,120.2,ok
7565,18053.6,18147.8,94.19,ok
8925,18081.1,18162.4,81.26,ok
26614,18124.3,18176.1,51.82,ok
13132,17984.0,18183.4,199.22,ok
11844,18010.4,18190.9,180.51,ok
25577,18091.0,18197.0,106.09,ok
25384,18058.7,18215.4,156.7,ok
25783,18162.4,18240.2,77.84,ok
25934,18176.1,18240.8,64.69,ok
25445,18033.4,18249.9,216.46,ok
25324,18197.0,18255.5,58.42,ok
25545,18183.4,18264.3,80.97,ok
11082,18190.9,18287.6,96.66,ok
25409,18240.2,18302.1,61.8,ok
26144,18255.5,18307.8,52.32,ok
10075,18215.4,18311.4,95.96,ok
25977,18147.8,18321.9,174.15,ok
10538,18240.8,18326.1,85.31,ok
12950,18249.9,18329.8,79.93,ok
10601,18287.6,18335.8,48.19,ok
26439,18264.3,18350.4,86.05,ok
26479,18329.8,18390.0,60.15,ok
25305,18335.8,18398.5,62.75,ok
26022,18307.8,18406.7,98.89,ok
26256,18321.9,18415.0,93.06,ok
25871,18390.0,18430.2,40.21,ok
11729,18311.4,18450.8,139.39,ok
15906,18326.1,18478.0,151.87,ok
25585,18406.7,18480.4,73.65,ok
26327,18415.0,18482.9,67.87,ok
5216,18350.4,18507.3,156.91,ok
26025,18398.5,18519.7,121.14,ok
14075,18480.4,18523.9,43.54,ok
3924,18450.8,18538.9,88.07,ok
25469,18482.9,18540.7,57.84,ok
4383,18519.7,18550.5,30.86,ok
25712,18538.9,18556.3,17.44,ok
18604,18430.2,18564.3,134.09,ok
11778,18540.7,18572.0,31.34,ok
12982,18556.3,18575.7,19.43,ok
20054,18550.5,18594.9,44.37,ok
26115,18302.1,18615.5,313.44,ok
11555,18478.0,18625.3,147.29,ok
13640,18572.0,18635.5,63.49,ok
26245,18507.3,18642.9,135.55,ok
26673,18523.9,18645.1,121.25,ok
19186,18564.3,18647.5,83.16,ok
13805,18635.5,18673.2,37.7,ok
10795,18575.7,18680.9,105.23,ok
7660,18594.9,18692.5,97.59,ok
26294,18625.3,18704.5,79.16,ok
26496,18647.5,18720.8,73.32,ok
15348,18615.5,18733.2,117.68,ok
6836,18680.9,18743.3,62.31,ok
25279,18645.1,18770.4,125.27,ok
10795,18692.5,18786.0,93.54,ok
16115,18673.2,18790.3,117.08,ok
26165,18720.8,18800.7,79.95,ok
11778,18733.2,18803.0,69.84,ok
26382,18743.3,18808.2,64.92,ok
10109,18642.9,18815.7,172.88,ok
25464,18704.5,18841.1,136.61,ok
26368,18800.7,18859.8,59.05,ok
10948,18815.7,18890.7,75.0,ok
25648,18808.2,18905.5,97.37,ok
3955,18770.4,18907.6,137.2,ok
26025,18786.0,18908.1,122.06,ok
12982,18890.7,18923.2,32.46,ok
15326,18841.1,18937.0,95.9,ok
11555,18803.0,18946.8,143.73,ok
14319,18907.6,18966.1,58.43,ok
17182,18905.6,18979.4,73.83,ok
15832,18908.1,18986.9,78.75,ok
15049,18859.8,18999.1,139.32,ok
25824,18946.8,19015.8,69.0,ok
8198,18923.2,19022.3,99.05,ok
7587,18999.1,19036.4,37.3,ok
26783,19015.8,19045.5,29.63,ok
4693,18986.9,19061.1,74.24,ok
14308,19036.4,19081.7,45.22,ok
26522,18790.3,19094.1,303.72,ok
25315,19061.1,19105.5,44.4,ok
6531,18979.4,19115.3,135.89,ok
10653,19022.3,19118.8,96.56,ok
25384,18937.0,19122.7,185.71,ok
8925,19081.7,19123.8,42.15,ok
22566,19115.3,19159.5,44.23,ok
15906,18966.1,19162.4,196.35,ok
8812,19105.5,19179.0,73.52,ok
25470,19122.7,19193.7,70.97,ok
26517,19123.8,19195.8,71.93,ok
10073,19195.8,19215.4,19.64,ok
11769,19159.5,19226.1,66.61,ok
9953,19162.4,19231.3,68.86,ok
4291,19179.0,19240.6,61.63,ok
16495,19045.5,19250.2,204.74,ok
11399,19118.8,19266.2,147.36,ok
26749,19094.1,19274.4,180.39,ok
11810,19226.1,19287.9,61.74,ok
17332,19193.7,19301.9,108.21,ok
15697,19215.4,19304.2,88.74,ok
17817,19240.6,19307.8,67.1,ok
25831,19266.2,19320.9,54.65,ok
18011,19250.2,19329.3,79.08,ok
12050,19301.9,19332.3,30.31,ok
15015,19287.9,19364.9,77.01,ok
25977,19231.3,19410.7,179.46,ok
17168,19307.8,19420.8,113.04,ok
25882,19320.9,19432.3,111.41,ok
14904,19329.3,19438.7,109.36,ok
10260,19304.2,19449.7,145.57,ok
26486,19420.8,19463.5,42.65,ok
10087,19332.3,19477.4,145.11,ok
22624,19364.9,19484.3,119.36,ok
11028,19410.7,19505.5,94.76,ok
14018,19463.5,19511.1,47.65,ok
17856,19477.4,19530.4,53.07,ok
25467,19432.3,19535.8,103.47,ok
9618,19484.3,19550.7,66.44,ok
15149,19449.7,19561.1,111.4,ok
25397,19274.4,19567.7,293.23,ok
9876,19511.1,19576.5,65.4,ok
5069,19550.7,19585.1,34.44,ok
14051,19535.8,19586.4,50.6,ok
13132,19438.7,19598.3,159.61,ok
26373,19585.1,19628.0,42.85,ok
11800,19576.5,19651.6,75.13,ok
25445,19505.5,19675.2,169.66,ok
11439,19561.1,19688.2,127.04,ok
23711,19530.4,19690.1,159.69,ok
26414,19567.7,19699.0,131.3,ok
26712,19651.6,19702.5,50.81,ok
25279,19586.4,19704.3,117.88,ok
26324,19688.2,19711.7,23.5,ok
26276,19690.1,19716.0,25.87,ok
15150,19598.3,19717.2,118.95,ok
25937,19675.2,19731.4,56.22,ok
15078,19699.0,19735.5,36.53,ok
25788,19704.3,19739.1,34.84,ok
25425,19702.5,19744.3,41.8,ok
15092,19716.0,19763.0,47.02,ok
17922,19628.0,19774.9,146.88,ok
16115,19711.7,19785.6,73.95,ok
10229,19735.5,19801.0,65.49,ok
26214,19744.3,19809.7,65.47,ok
26439,19774.9,19825.0,50.09,ok
10601,19801.0,19837.0,35.96,ok
11968,19731.4,19854.7,123.34,ok
13012,19739.1,19866.2,127.07,ok
26240,19785.6,19883.7,98.04,ok
10319,19717.2,19889.3,172.1,ok
4383,19837.0,19896.1,59.17,ok
25324,19854.7,19900.4,45.61,ok
3924,19809.7,19909.9,100.15,ok
26281,19763.0,19914.0,150.98,ok
15010,19825.0,19947.4,122.45,ok
17875,19914.0,19961.6,47.59,ok
4741,19883.7,19972.3,88.59,ok
10109,19866.2,19985.7,119.52,ok
9990,19889.3,19985.7,96.4,ok
26022,19900.4,19999.9,99.58,ok
12343,19896.1,20001.7,105.52,ok
26810,19972.3,20017.3,45.03,ok
6373,19985.7,20029.4,43.68,ok
26256,19947.4,20047.7,100.28,ok
26294,19961.6,20048.7,87.13,ok
17970,19999.9,20053.5,53.56,ok
26456,20047.7,20078.7,31.01,ok
2895,20029.4,20080.3,50.87,ok
11082,19909.9,20091.3,181.45,ok
9614,20048.7,20102.1,53.34,ok
8569,20078.7,20115.6,36.84,ok
7488,19985.7,20125.1,139.4,ok
26327,20091.3,20140.5,49.12,ok
13805,20102.1,20159.2,57.12,ok
26818,20115.6,20163.4,47.82,ok
26720,20125.1,20177.3,52.18,ok
13640,20080.3,20179.4,99.06,ok
26508,20001.7,20219.8,218.09,ok
25629,20163.4,20268.9,105.46,ok
9057,20053.5,20284.2,230.7,ok
14075,20179.4,20286.2,106.86,ok
26658,20159.2,20289.0,129.72,ok
10538,20219.8,20306.9,87.17,ok
5114,20268.9,20321.4,52.53,ok
9173,20140.5,20331.5,190.98,ok
25545,20286.2,20345.5,59.25,ok
26608,20321.4,20360.6,39.14,ok
7787,20306.9,20364.2,57.27,ok
11822,20284.2,20373.9,89.65,ok
11063,20017.3,20390.9,373.57,ok
11614,20289.0,20394.6,105.61,ok
5794,20177.3,20395.7,218.36,ok
26027,20345.5,20419.8,74.35,ok
26243,20373.9,20424.3,50.45,ok
15474,20395.7,20434.6,38.87,ok
17034,20360.6,20439.9,79.28,ok
14438,20390.9,20443.6,52.74,ok
26005,20394.6,20474.3,79.7,ok
26710,20364.2,20485.3,121.1,ok
26321,20419.8,20487.6,67.72,ok
25715,20434.6,20507.8,73.16,ok
15014,20424.3,20524.0,99.66,ok
25934,20474.3,20550.3,76.06,ok
7073,20439.9,20555.6,115.75,ok
26210,20485.3,20566.3,80.95,ok
26637,20507.8,20583.5,75.66,ok
12849,20331.5,,263.09,oom
24675,20524.0,,70.7,oom
26283,20487.6,20602.6,115.02,ok
12102,20555.6,20615.0,59.35,ok
25714,20566.3,20621.6,55.3,ok
5216,20443.6,20640.1,196.49,ok
18656,20550.3,20658.9,108.55,ok
15077,20621.6,20683.4,61.78,ok
26040,20583.5,20699.7,116.19,ok
9547,20602.6,20700.2,97.61,ok
13458,20624.7,20721.8,97.07,ok
10506,20640.1,20736.8,96.74,ok
26614,20683.4,20750.7,67.3,ok
12518,20615.0,20768.0,153.01,ok
25409,20700.2,20783.8,83.56,ok
17471,20658.9,20798.9,139.96,ok
25577,20721.8,20810.3,88.57,ok
14451,20624.5,20812.5,187.91,ok
25804,20768.0,20825.4,57.46,ok
26668,20736.8,20834.8,97.92,ok
14203,20750.7,20837.9,87.21,ok
9000,20798.9,20849.5,50.59,ok
25746,20810.3,20862.4,52.03,ok
26112,20825.4,20871.5,46.08,ok
25752,20699.7,20880.4,180.74,ok
25712,20849.5,20889.7,40.28,ok
26263,20837.9,20895.2,57.25,ok
18604,20783.8,20911.9,128.12,ok
11512,20862.4,20913.3,50.95,ok
12381,20834.8,20914.8,80.06,ok
10001,20871.5,20928.0,56.42,ok
11482,20889.7,20935.5,45.72,ok
25305,20913.3,20945.4,32.04,ok
4601,20880.4,20961.0,80.58,ok
26496,20911.9,20961.8,49.9,ok
4399,20914.8,20988.4,73.59,ok
26067,20928.0,20990.2,62.24,ok
25527,20945.4,20991.3,45.95,ok
26425,20988.4,21011.9,23.44,ok
25320,20961.0,21038.8,77.85,ok
25344,20961.8,21039.9,78.08,ok
26144,20991.3,21040.7,49.38,ok
25435,20935.5,21065.0,129.55,ok
25631,20895.2,21090.5,195.36,ok
25968,21039.9,21100.6,60.73,ok
7857,21040.7,21116.3,75.55,ok
19186,21011.9,21126.8,114.97,ok
26479,21090.5,21139.4,48.85,ok
26787,20990.2,21179.1,188.86,ok
12889,21100.6,21180.6,79.98,ok
11598,21038.8,21206.8,167.94,ok
7660,21116.3,21228.3,111.97,ok
25469,21179.1,21241.3,62.26,ok
15348,21139.4,21253.2,113.78,ok
10322,21206.8,21285.0,78.17,ok
10543,21126.8,21285.4,158.52,ok
13216,21065.0,21300.5,235.45,ok
26718,21180.6,21305.7,125.08,ok
20054,21241.3,21323.3,82.0,ok
16494,21228.3,21369.4,141.15,ok
26353,21285.0,21393.9,108.9,ok
5765,21323.3,21398.7,75.35,ok
3609,20812.5,,600,timeout
7609,21253.2,21417.6,164.38,ok
25259,21300.5,21420.0,119.51,ok
25885,21398.7,21437.7,38.96,ok
26752,21412.6,21452.2,39.59,ok
25783,21369.4,21454.7,85.29,ok
14569,21393.9,21467.8,73.89,ok
12950,21417.6,21475.9,58.28,ok
14342,21420.0,21479.4,59.37,ok
8309,21437.7,21489.0,51.34,ok
12305,21454.7,21501.4,46.65,ok
11729,21305.7,21508.9,203.16,ok
18457,21475.9,21524.5,48.61,ok
11844,21285.4,21532.3,246.9,ok
26426,21467.8,21536.5,68.79,ok
25498,21452.2,21551.4,99.25,ok
8793,21508.9,21565.9,57.0,ok
23470,21479.4,21587.9,108.52,ok
18038,21501.4,21605.8,104.46,ok
25834,21536.5,21614.1,77.52,ok
26741,21532.3,21614.8,82.49,ok
26201,21524.5,21617.6,93.11,ok
25871,21551.4,21638.1,86.67,ok
14738,21587.9,21653.3,65.42,ok
7436,21614.1,21666.1,52.06,ok
26660,21605.8,21667.8,61.97,ok
6107,21489.0,21684.8,195.82,ok
6388,21638.1,21686.0,47.83,ok
26813,21614.8,21696.7,81.89,ok
15243,21653.3,21709.6,56.23,ok
25585,21667.8,21719.1,51.32,ok
7565,21565.9,21730.6,164.71,ok
13237,21696.7,21750.0,53.38,ok
11334,21709.6,21753.9,44.38,ok
7559,21617.6,21761.6,144.06,ok
26520,21666.1,21761.9,95.77,ok
14674,21750.0,21774.7,24.65,ok
26805,21730.6,21784.9,54.3,ok
25478,21719.1,21786.9,67.76,ok
11964,21753.9,21793.6,39.65,ok
9421,21684.8,21797.1,112.26,ok
10075,21761.6,21822.1,60.41,ok
9876,21784.9,21824.3,39.41,ok
25885,21793.6,21836.5,42.86,ok
26245,21761.9,21856.8,94.86,ok
17471,21786.9,21880.6,93.73,ok
26281,21797.1,21907.5,110.45,ok
25464,21836.5,21923.2,86.72,ok
14308,21880.6,21941.9,61.28,ok
26783,21907.5,21950.5,42.95,ok
10260,21824.3,21976.5,152.17,ok
25425,21941.9,21994.1,52.19,ok
26673,21686.0,22022.2,336.23,ok
15906,21822.1,22023.7,201.67,ok
17168,21923.2,22024.6,101.43,ok
11598,21856.8,22035.5,178.71,ok
14438,21976.5,22047.9,71.42,ok
17856,22022.2,22060.7,38.51,ok
11028,21994.1,22085.0,90.92,ok
4693,22024.6,22085.8,61.17,ok
26508,21950.5,22102.7,152.24,ok
26115,21774.7,22107.2,332.48,ok
10538,22047.9,22111.4,63.52,ok
10075,22060.7,22145.0,84.32,ok
26040,22035.5,22166.9,131.45,ok
12102,22085.8,22169.7,83.94,ok
25478,22102.7,22181.3,78.5,ok
25409,22145.0,22199.6,54.56,ok
25320,22107.2,22218.9,111.66,ok
23711,22023.7,22241.3,217.61,ok
11800,22169.7,22255.4,85.63,ok
26637,22199.6,22267.3,67.65,ok
25344,22166.9,22280.3,113.3,ok
26479,22218.9,22289.2,70.37,ok
26294,22181.3,22304.6,123.29,ok
25934,22241.3,22313.9,72.61,ok
4383,22255.4,22320.4,65.06,ok
10601,22280.3,22329.4,49.19,ok
9057,22085.0,22334.9,249.9,ok
26327,22304.6,22349.0,44.47,ok
9990,22289.2,22354.6,65.34,ok
14075,22320.4,22359.7,39.28,ok
25631,22111.4,22373.8,262.33,ok
7488,22313.9,22393.4,79.44,ok
11512,22334.9,22406.8,71.82,ok
25324,22354.6,22411.1,56.56,ok
18011,22359.7,22417.2,57.5,ok
15077,22393.4,22431.9,38.55,ok
25577,22373.8,22444.4,70.65,ok
11769,22406.8,22458.8,52.04,ok
25977,22267.3,22462.1,194.8,ok
20054,22417.2,22487.2,69.94,ok
11729,22329.4,22500.3,170.89,ok
8309,22444.4,22507.4,62.95,ok
11968,22349.0,22544.8,195.72,ok
7857,22487.2,22562.5,75.27,ok
26373,22500.3,22576.3,76.0,ok
25384,22462.1,22587.6,125.56,ok
25824,22544.8,22601.7,56.97,ok
15149,22458.8,22607.2,148.39,ok
26752,22562.5,22617.9,55.47,ok
26165,22587.6,22630.7,43.05,ok
14738,22576.3,22634.9,58.52,ok
26749,22431.9,22641.3,209.37,ok
19186,22507.4,22651.0,143.61,ok
11482,22607.2,22651.6,44.44,ok
12950,22617.9,22656.7,38.8,ok
4601,22601.7,22684.7,82.91,ok
25831,22651.6,22701.8,50.14,ok
11439,22651.0,22726.2,75.16,ok
11822,22630.7,22728.7,98.07,ok
15326,22684.7,22731.6,46.91,ok
25783,22641.3,22740.9,99.61,ok
7660,22656.7,22751.2,94.42,ok
3924,22701.8,22765.4,63.61,ok
3609,22411.1,22767.2,356.05,ok
2895,22728.7,22780.2,51.38,ok
11964,22751.2,22787.1,35.92,ok
5794,22634.9,22794.2,159.36,ok
26256,22731.6,22815.8,84.19,ok
14674,22767.2,22825.2,58.02,ok
15697,22740.9,22837.1,96.14,ok
18656,22765.4,22863.4,97.98,ok
26005,22787.1,22864.5,77.46,ok
25752,22780.2,22885.7,105.56,ok
15832,22794.2,22890.7,96.43,ok
23470,22815.8,22906.4,90.66,ok
26496,22837.1,22909.7,72.62,ok
26439,22864.5,22927.7,63.17,ok
26276,22885.7,22931.9,46.18,ok
26517,22890.7,22933.8,43.15,ok
17970,22906.4,22938.7,32.24,ok
12849,22726.2,22947.6,221.4,ok
26243,22931.9,22953.6,21.67,ok
8198,22909.7,22957.4,47.64,ok
26210,22863.4,22958.1,94.73,ok
15078,22927.7,22960.4,32.72,ok
5216,22825.2,22984.0,158.8,ok
15243,22938.7,22985.7,46.98,ok
26660,22957.4,23010.3,52.89,ok
10109,22933.8,23036.0,102.15,ok
26426,22958.1,23036.1,78.03,ok
7787,22960.4,23059.3,98.84,ok
22566,22984.0,23070.2,86.23,ok
10319,22947.6,23073.3,125.72,ok
6531,23010.3,23082.8,72.55,ok
11334,23036.0,23083.2,47.2,ok
10506,22985.7,23103.6,117.9,ok
26144,23070.2,23108.6,38.32,ok
3955,22953.6,23116.5,162.93,ok
8812,23059.3,23129.5,70.18,ok
17034,23073.3,23167.9,94.57,ok
26025,23036.1,23176.8,140.68,ok
26658,23082.8,23212.7,129.83,ok
26353,23083.2,23227.4,144.27,ok
26425,23129.5,23242.8,113.28,ok
18604,23108.6,23246.5,137.94,ok
12982,23167.9,23258.9,91.0,ok
26368,23176.8,23262.5,85.65,ok
10073,23227.4,23282.7,55.25,ok
26787,23103.6,23298.2,194.62,ok
12050,23258.9,23301.5,42.61,ok
11555,23212.7,23315.4,102.7,ok
11399,23116.5,23320.2,203.63,ok
4399,23262.5,23330.2,67.72,ok
25804,23282.7,23334.0,51.26,ok
6388,23301.5,23346.0,44.52,ok
15348,23242.8,23349.4,106.6,ok
14904,23298.2,23357.2,58.97,ok
26810,23315.4,23360.6,45.21,ok
14203,23320.2,23375.0,54.8,ok
25305,23334.0,23385.8,51.81,ok
10229,23330.2,23396.4,66.19,ok
17922,23246.5,23422.9,176.41,ok
25871,23360.6,23438.5,77.89,ok
13640,23357.2,23439.6,82.47,ok
16115,23349.4,23447.6,98.28,ok
15092,23375.0,23460.6,85.63,ok
26214,23422.9,23468.8,45.85,ok
14451,23346.0,23502.9,156.85,ok
26720,23439.6,23517.7,78.09,ok
15150,23438.5,23527.3,88.75,ok
10948,23447.6,23544.4,96.77,ok
17817,23460.6,23549.4,88.76,ok
15015,23502.9,23578.5,75.67,ok
10653,23468.8,23594.0,125.21,ok
13216,23396.4,23610.4,214.05,ok
26245,23517.7,23627.2,109.5,ok
26486,23549.4,23639.6,90.2,ok
15014,23527.3,23655.4,128.11,ok
14342,23578.5,23661.5,83.02,ok
10795,23544.4,23674.4,130.01,ok
25527,23639.6,23698.3,58.74,ok
5114,23594.0,23698.5,104.45,ok
9618,23627.2,23700.6,73.34,ok
25834,23674.4,23713.1,38.66,ok
25714,23661.5,23717.9,56.38,ok
9614,23655.4,23722.6,67.24,ok
25968,23698.5,23738.9,40.4,ok
25937,23698.5,23749.5,51.01,ok
26115,23385.8,23765.4,379.59,ok
26712,23717.9,23768.7,50.73,ok
4741,23713.1,23788.2,75.14,ok
7587,23749.5,,45.3,oom
26673,23738.9,23815.8,76.91,ok
11778,23765.4,23816.9,51.56,ok
8925,23816.9,23841.6,24.7,ok
6836,23816.9,23849.8,32.86,ok
25882,23849.8,23879.1,29.27,ok
10322,23816.9,23895.7,78.83,ok
9421,23816.9,23913.2,96.33,ok
10001,23841.6,23932.3,90.68,ok
10543,23816.9,23943.0,126.09,ok
10087,23816.9,23944.4,127.52,ok
4291,23895.7,23966.7,70.97,ok
25629,23879.1,23987.3,108.15,ok
14569,23943.0,24020.7,77.72,ok
13012,23913.2,24026.5,113.22,ok
26324,23966.7,24031.2,64.47,ok
26240,23944.4,24041.0,96.57,ok
16495,23932.3,24057.5,125.17,ok
25712,24031.2,24062.1,30.91,ok
26718,23816.9,24064.5,247.56,ok
25585,24026.5,24067.7,41.24,ok
8569,24057.5,24098.1,40.62,ok
26283,24062.1,24105.0,42.85,ok
26818,24064.5,24107.1,42.59,ok
26520,24020.7,24115.7,94.96,ok
25498,24041.0,24124.8,83.77,ok
13458,24067.7,24126.7,59.0,ok
18457,24098.1,24133.1,34.99,ok
24675,24124.8,24149.1,24.3,ok
26614,24115.7,24150.6,34.94,ok
7559,23987.3,24166.5,179.23,ok
8793,24126.7,24169.5,42.73,ok
26027,24105.0,24169.8,64.87,ok
14051,24133.1,24176.4,43.28,ok
26805,24107.1,24184.9,77.83,ok
25648,24150.6,24197.7,47.07,ok
25470,24184.9,24213.7,28.77,ok
26112,24149.1,24219.6,70.47,ok
22624,24197.7,24228.7,30.93,ok
12889,24169.8,24255.7,85.82,ok
25467,24166.5,24261.2,94.65,ok
26321,24219.6,24268.9,49.36,ok
25788,24268.9,24281.5,12.55,ok
9000,24176.4,24285.4,109.05,ok
25469,24261.2,24289.0,27.81,ok
7073,24213.7,24306.5,92.83,ok
15474,23816.9,24318.4,501.44,ok
26741,24285.4,24329.3,43.85,ok
11082,24281.5,24338.0,56.54,ok
26382,24306.5,24341.2,34.7,ok
13805,24289.0,24358.3,69.33,ok
25279,24255.7,24373.6,117.94,ok
11844,24169.5,24386.6,217.18,ok
9173,24228.7,24387.4,158.74,ok
12305,24338.0,24390.8,52.8,ok
6373,24341.2,24399.7,58.51,ok
18038,24318.4,24403.1,84.67,ok
7565,24329.3,24408.1,78.84,ok
12343,24358.3,24420.7,62.46,ok
26813,24373.6,24433.2,59.64,ok
5765,24390.8,24441.6,50.73,ok
26067,24387.4,24455.3,67.87,ok
25545,24403.1,24469.9,66.84,ok
12381,24408.1,24494.6,86.42,ok
25259,24399.7,24519.5,119.76,ok
14018,24441.6,24521.4,79.8,ok
26022,24420.7,24537.4,116.7,ok
14319,24433.2,24549.7,116.27,ok
13237,24469.9,24573.6,103.64,ok
11614,24455.3,24579.8,124.52,ok
25315,24521.4,24584.8,63.38,ok
9547,24519.5,24618.2,98.75,ok
17182,24537.4,24647.6,110.17,ok
26608,24573.6,24661.5,87.99,ok
13132,24494.6,24670.1,175.57,ok
25397,24386.6,24681.3,294.7,ok
25715,24584.8,24686.5,101.69,ok
11063,24618.2,24694.9,76.65,ok
9953,24661.5,24702.2,40.67,ok
5069,24647.6,24714.7,67.11,ok
17332,24549.7,24719.7,169.98,ok
7436,24686.5,24731.8,45.35,ok
25746,24694.9,24748.2,53.34,ok
15010,24579.8,24769.2,189.44,ok
16494,24681.3,24794.9,113.56,ok
26456,24719.7,24810.4,90.71,ok
26263,24714.7,24822.6,107.84,ok
25445,24670.1,24849.1,178.98,ok
12518,24702.2,24857.3,155.04,ok
26201,24731.8,24867.9,136.03,ok
15049,24769.2,24918.1,148.82,ok
7609,24748.2,24932.4,184.13,ok
11810,24822.6,24941.3,118.69,ok
26710,24810.4,24951.0,140.64,ok
6107,24794.9,24970.9,176.02,ok
26668,24849.1,24989.0,139.86,ok
13640,24918.1,25001.3,83.24,ok
25783,24932.4,25006.1,73.78,ok
17332,24867.9,25017.9,150.03,ok
26005,24941.3,25038.8,97.56,ok
25435,24857.3,25039.8,182.59,ok
5765,24989.0,25043.8,54.81,ok
10506,24951.0,25051.1,100.01,ok
17817,25006.1,25058.4,52.26,ok
11769,25017.9,25066.8,48.94,ok
7565,24970.9,25074.6,103.66,ok
25715,25038.8,25074.8,35.97,ok
13458,25039.8,25082.7,42.86,ok
17856,25058.4,25093.5,35.08,ok
7559,25066.8,25099.9,33.08,ok
20054,25043.8,25112.2,68.44,ok
3924,25074.6,25122.4,47.83,ok
26214,25099.9,25136.6,36.73,ok
2895,25074.8,25138.8,63.92,ok
25882,25093.5,25150.7,57.18,ok
9614,25112.2,25161.6,49.4,ok
26660,25122.4,25166.2,43.8,ok
15697,25051.1,25184.2,133.16,ok
26787,25001.3,25195.8,194.49,ok
4291,25150.7,25204.8,54.08,ok
26818,25161.6,25209.5,47.82,ok
25824,25166.2,25246.0,79.7,ok
26283,25184.2,25248.8,64.55,ok
9876,25195.8,25249.2,53.44,ok
26439,25204.8,25253.5,48.75,ok
25259,25138.8,25255.7,116.92,ok
14051,25209.5,25266.7,57.21,ok
10601,25253.5,25276.8,23.23,ok
26040,25136.6,25285.1,148.41,ok
25315,25248.8,25291.6,42.83,ok
26321,25246.0,25297.4,51.43,ok
4383,25276.8,25318.5,41.72,ok
26425,25291.6,25337.6,45.98,ok
22566,25297.4,25347.3,49.94,ok
6531,25285.1,25350.4,65.38,ok
26668,25266.7,25355.2,88.52,ok
25478,25318.5,25362.2,43.73,ok
9990,25347.3,25376.3,28.98,ok
25714,25350.4,25383.2,32.73,ok
24675,25355.2,25395.2,40.02,ok
15474,25249.2,25395.5,146.17,ok
8793,25376.3,25410.2,33.91,ok
